timestamp,quantity_produced,avg_processing_time,avg_waiting_time,defect_volume,avg_defect_rate
2023-05-25 05:32:15.200000,886,1897,3208,9,0.011002445
2023-05-25 05:32:19.600000,887,1897,3206,9,0.011002445
2023-05-25 05:32:24.400000,888,1897,3206,9,0.011002445
2023-05-25 05:32:28.200000,889,1897,3204,9,0.011002445
2023-05-25 05:32:32.200000,890,1897,3203,9,0.011002445
2023-05-25 05:32:36.400000,891,1897,3201,9,0.011002445
2023-05-25 05:32:40.800000,892,1897,3200,9,0.011002445
2023-05-25 05:32:44.800000,893,1896,3199,9,0.011002445
2023-05-25 05:32:48.800000,894,1896,3197,9,0.011002445
2023-05-25 05:32:52.800000,895,1896,3195,10,0.011173184
2023-05-25 05:32:57.400000,896,1896,3195,10,0.011173184
2023-05-25 05:33:01.400000,897,1896,3193,10,0.011173184
2023-05-25 05:33:05.600000,898,1896,3192,10,0.011173184
2023-05-25 05:33:13,899,1896,3194,10,0.011173184
2023-05-25 05:33:18,900,1896,3193,10,0.011173184
2023-05-25 05:33:22.200000,901,1896,3192,10,0.011173184
2023-05-25 05:33:26.200000,902,1896,3191,10,0.011173184
2023-05-25 05:33:30.200000,903,1895,3189,10,0.011173184
2023-05-25 05:33:34.200000,904,1895,3188,10,0.011173184
2023-05-25 05:33:38.400000,905,1895,3186,10,0.011173184
2023-05-25 05:33:43.600000,906,1895,3186,10,0.011173184
2023-05-25 05:33:48,907,1895,3185,10,0.011173184
2023-05-25 05:33:53,908,1895,3185,10,0.011173184
2023-05-25 05:33:57.200000,909,1895,3183,10,0.011173184
2023-05-25 05:34:02.400000,910,1895,3183,10,0.011173184
2023-05-25 05:34:06.200000,911,1895,3181,10,0.011173184
2023-05-25 05:34:10.200000,912,1894,3180,10,0.011173184
2023-05-25 05:34:14.200000,913,1894,3178,10,0.011173184
2023-05-25 05:34:27,914,1894,3186,10,0.011173184
2023-05-25 05:34:33.200000,915,1894,3187,10,0.011173184
2023-05-25 05:34:37,916,1894,3186,10,0.011173184
2023-05-25 05:34:41,917,1894,3184,10,0.011173184
2023-05-25 05:34:45.200000,918,1894,3183,10,0.011173184
2023-05-25 05:34:49.200000,919,1894,3181,10,0.011173184
2023-05-25 05:34:53.800000,920,1894,3180,10,0.011173184
2023-05-25 05:34:58,921,1894,3179,10,0.011173184
2023-05-25 05:35:02,922,1893,3178,10,0.011173184
2023-05-25 05:35:05.800000,923,1893,3176,10,0.011173184
2023-05-25 05:35:12.200000,924,1893,3177,10,0.011173184
2023-05-25 05:35:16.200000,925,1893,3175,10,0.011173184
2023-05-25 05:35:20.400000,926,1893,3174,10,0.011173184
2023-05-25 05:35:24.200000,927,1892,3173,10,0.011173184
2023-05-25 05:35:28.800000,928,1892,3172,10,0.011173184
2023-05-25 05:35:33.400000,929,1892,3171,10,0.011173184
2023-05-25 05:35:37.400000,930,1892,3170,10,0.011173184
2023-05-25 05:35:42.600000,931,1892,3170,10,0.011173184
2023-05-25 05:35:46.600000,932,1892,3168,10,0.011173184
2023-05-25 05:35:50.600000,933,1892,3167,11,0.011789925
2023-05-25 05:35:54.400000,934,1892,3165,11,0.011789925
2023-05-25 05:35:58.800000,935,1892,3164,11,0.011789925
2023-05-25 05:36:02.800000,936,1892,3162,11,0.011789925
2023-05-25 05:36:06.800000,937,1891,3161,11,0.011789925
2023-05-25 05:36:10.800000,938,1891,3160,11,0.011789925
2023-05-25 05:36:14.600000,939,1891,3158,11,0.011789925
2023-05-25 05:36:19.200000,940,1891,3157,11,0.011789925
2023-05-25 05:36:23.600000,941,1891,3156,11,0.011789925
2023-05-25 05:36:28.400000,942,1891,3156,11,0.011789925
2023-05-25 05:36:32.200000,943,1891,3154,11,0.011789925
2023-05-25 05:36:36.600000,944,1891,3153,11,0.011789925
2023-05-25 05:36:41,945,1891,3152,11,0.011789925
2023-05-25 05:36:45.200000,946,1890,3151,11,0.011789925
2023-05-25 05:36:49.200000,947,1890,3149,11,0.011789925
2023-05-25 05:36:53.200000,948,1890,3148,11,0.011789925
2023-05-25 05:36:57.800000,949,1890,3147,11,0.011789925
2023-05-25 05:37:01.800000,950,1890,3146,11,0.011789925
2023-05-25 05:37:12,951,1890,3151,11,0.011789925
2023-05-25 05:37:16,952,1890,3149,11,0.011789925
2023-05-25 05:37:20,953,1890,3148,11,0.011789925
2023-05-25 05:37:24.200000,954,1890,3147,11,0.011789925
2023-05-25 05:37:29,955,1890,3146,11,0.011789925
2023-05-25 05:37:33.200000,956,1889,3145,11,0.011789925
2023-05-25 05:37:37.200000,957,1889,3144,11,0.011789925
2023-05-25 05:37:41,958,1889,3142,11,0.011789925
2023-05-25 05:37:45.400000,959,1889,3141,11,0.011789925
2023-05-25 05:37:51.200000,960,1889,3142,11,0.011789925
2023-05-25 05:37:55.200000,961,1889,3140,11,0.011789925
2023-05-25 05:38:00.200000,962,1889,3140,11,0.011789925
2023-05-25 05:38:04.600000,963,1889,3139,11,0.011789925
2023-05-25 05:38:08.600000,964,1889,3138,11,0.011789925
2023-05-25 05:38:12.800000,965,1888,3136,11,0.011789925
2023-05-25 05:38:17,966,1888,3135,11,0.011789925
2023-05-25 05:38:21.400000,967,1888,3134,11,0.011789925
2023-05-25 05:38:25.400000,968,1888,3133,11,0.011789925
2023-05-25 05:38:29.800000,969,1888,3132,11,0.011789925
2023-05-25 05:38:34,970,1888,3131,11,0.011789925
2023-05-25 05:38:37.800000,971,1887,3130,12,0.0123583935
2023-05-25 05:38:51,972,1887,3138,12,0.0123583935
2023-05-25 05:38:54.600000,973,1887,3136,12,0.0123583935
2023-05-25 05:38:58.400000,974,1887,3135,12,0.0123583935
2023-05-25 05:39:03,975,1887,3134,12,0.0123583935
2023-05-25 05:39:08.200000,976,1887,3134,12,0.0123583935
2023-05-25 05:39:12.400000,977,1887,3133,12,0.0123583935
2023-05-25 05:39:16.400000,978,1886,3132,12,0.0123583935
2023-05-25 05:39:20.800000,979,1886,3131,12,0.0123583935
2023-05-25 05:39:25.400000,980,1886,3130,12,0.0123583935
2023-05-25 05:39:29.600000,981,1886,3129,12,0.0123583935
2023-05-25 05:39:35,982,1886,3129,12,0.0123583935
2023-05-25 05:39:40,983,1886,3128,12,0.0123583935
2023-05-25 05:39:44,984,1886,3127,12,0.0123583935
2023-05-25 05:39:48.400000,985,1885,3126,12,0.0123583935
2023-05-25 05:39:53,986,1885,3126,12,0.0123583935
2023-05-25 05:40:01.400000,987,1885,3129,12,0.0123583935
2023-05-25 05:40:05.800000,988,1885,3128,12,0.0123583935
2023-05-25 05:40:09.800000,989,1885,3126,12,0.0123583935
2023-05-25 05:40:14,990,1885,3125,12,0.0123583935
2023-05-25 05:40:23.200000,991,1885,3129,12,0.0123583935
2023-05-25 05:40:27,992,1885,3128,12,0.0123583935
2023-05-25 05:40:31,993,1885,3126,12,0.0123583935
2023-05-25 05:40:34.800000,994,1884,3125,12,0.0123583935
2023-05-25 05:40:38.600000,995,1884,3123,12,0.0123583935
2023-05-25 05:40:48.600000,996,1884,3128,12,0.0123583935
2023-05-25 05:40:55.400000,997,1884,3130,12,0.0123583935
2023-05-25 05:40:59.600000,998,1884,3128,12,0.0123583935
2023-05-25 05:41:06.200000,999,1884,3130,12,0.0123583935
2023-05-25 05:41:10.200000,1000,1884,3129,12,0.0123583935
2023-05-25 05:41:14.200000,1001,1884,3127,12,0.0123583935
2023-05-25 05:41:22.400000,1002,1884,3130,12,0.0123583935
2023-05-25 05:41:27,1003,1883,3129,12,0.0123583935
2023-05-25 05:41:31.800000,1004,1883,3129,12,0.0123583935
2023-05-25 05:41:38.600000,1005,1883,3130,12,0.0123583935
2023-05-25 05:41:42.400000,1006,1883,3129,12,0.0123583935
2023-05-25 05:41:46.800000,1007,1883,3128,12,0.0123583935
2023-05-25 05:41:50.800000,1008,1883,3126,12,0.0123583935
2023-05-25 05:41:54.400000,1009,1883,3125,12,0.0123583935
2023-05-25 05:42:00.800000,1010,1883,3126,12,0.0123583935
2023-05-25 05:42:05.400000,1011,1883,3125,12,0.0123583935
2023-05-25 05:42:12,1012,1883,3127,12,0.0123583935
2023-05-25 05:42:17,1013,1883,3126,12,0.0123583935
2023-05-25 05:42:21.400000,1014,1883,3125,12,0.0123583935
2023-05-25 05:42:25.400000,1015,1882,3124,12,0.0123583935
2023-05-25 05:42:29.800000,1016,1882,3123,12,0.0123583935
2023-05-25 05:42:33.800000,1017,1882,3122,12,0.0123583935
2023-05-25 05:42:39,1018,1882,3122,12,0.0123583935
2023-05-25 05:42:43.600000,1019,1882,3121,12,0.0123583935
2023-05-25 05:42:48.600000,1020,1882,3121,12,0.0123583935
2023-05-25 05:42:53,1021,1882,3120,12,0.0123583935
2023-05-25 05:42:57,1022,1882,3118,12,0.0123583935
2023-05-25 05:43:03.600000,1023,1882,3120,12,0.0123583935
2023-05-25 05:43:07.800000,1024,1882,3119,12,0.0123583935
2023-05-25 05:43:12.400000,1025,1882,3118,12,0.0123583935
2023-05-25 05:43:16.400000,1026,1882,3117,12,0.0123583935
2023-05-25 05:43:20.400000,1027,1881,3115,12,0.0123583935
2023-05-25 05:43:24.800000,1028,1881,3115,12,0.0123583935
2023-05-25 05:43:35.800000,1029,1881,3120,12,0.0123583935
2023-05-25 05:43:39.600000,1030,1881,3119,12,0.0123583935
2023-05-25 05:43:46,1031,1881,3120,12,0.0123583935
2023-05-25 05:43:52.600000,1032,1881,3121,12,0.0123583935
2023-05-25 05:43:56.600000,1033,1881,3120,12,0.0123583935
2023-05-25 05:44:00.800000,1034,1881,3119,12,0.0123583935
2023-05-25 05:44:04.600000,1035,1881,3117,12,0.0123583935
2023-05-25 05:44:08.400000,1036,1881,3116,12,0.0123583935
2023-05-25 05:44:14.800000,1037,1881,3117,12,0.0123583935
2023-05-25 05:44:18.600000,1038,1880,3115,12,0.0123583935
2023-05-25 05:44:23.200000,1039,1880,3115,12,0.0123583935
2023-05-25 05:44:27,1040,1880,3113,12,0.0123583935
2023-05-25 06:04:43.600000,1041,1880,4278,12,0.0123583935
2023-05-25 06:04:47.800000,1042,1880,4276,12,0.0123583935
2023-05-25 06:04:51.800000,1043,1880,4273,12,0.0123583935
2023-05-25 06:04:56.200000,1044,1880,4271,12,0.0123583935
2023-05-25 06:05:00.200000,1045,1880,4269,12,0.0123583935
2023-05-25 06:05:04.400000,1046,1880,4267,12,0.0123583935
2023-05-25 06:05:08.400000,1047,1879,4265,12,0.0123583935
2023-05-25 06:05:12.600000,1048,1879,4263,12,0.0123583935
2023-05-25 06:05:16.600000,1049,1879,4260,12,0.0123583935
2023-05-25 06:05:21,1050,1879,4258,12,0.0123583935
2023-05-25 06:05:25,1051,1879,4256,12,0.0123583935
2023-05-25 06:05:29.400000,1052,1879,4254,12,0.0123583935
2023-05-25 06:05:34.600000,1053,1879,4253,12,0.0123583935
2023-05-25 06:05:38.800000,1054,1879,4251,12,0.0123583935
2023-05-25 06:05:43.200000,1055,1879,4249,12,0.0123583935
2023-05-25 06:05:47.200000,1056,1878,4247,12,0.0123583935
2023-05-25 06:05:51.200000,1057,1878,4244,12,0.0123583935
2023-05-25 06:05:58.600000,1058,1878,4245,12,0.0123583935
2023-05-25 06:06:02.600000,1059,1878,4243,12,0.0123583935
2023-05-25 06:06:06.600000,1060,1878,4240,12,0.0123583935
2023-05-25 06:06:54.600000,1061,1920,4237,12,0.0123583935
2023-05-25 06:07:45,1062,1966,4233,12,0.0123583935
2023-05-25 06:08:36,1063,2011,4229,12,0.0123583935
2023-05-25 06:09:38,1064,2066,4227,12,0.0123583935
2023-05-25 06:09:48.400000,1065,2070,4226,12,0.0123583935
2023-05-25 06:09:52.200000,1066,2070,4224,12,0.0123583935
2023-05-25 06:10:39,1067,2110,4221,12,0.0123583935
2023-05-25 06:11:02.400000,1068,2128,4219,12,0.0123583935
2023-05-25 06:11:36.800000,1069,2136,4237,12,0.0123583935
2023-05-25 06:11:54.800000,1070,2148,4235,12,0.0123583935
2023-05-25 06:12:44.600000,1071,2191,4233,12,0.0123583935
2023-05-25 06:14:50.600000,1072,2304,4230,12,0.0123583935
2023-05-25 06:15:25.600000,1073,2332,4228,12,0.0123583935
2023-05-25 06:16:23.400000,1074,2382,4226,12,0.0123583935
2023-05-25 06:23:39.200000,1075,2783,4224,12,0.0123583935
2023-05-25 06:24:18,1076,2782,4254,12,0.0123583935
2023-05-25 06:24:35.400000,1077,2781,4264,12,0.0123583935
2023-05-25 06:26:42.200000,1078,2876,4280,12,0.0123583935
2023-05-25 06:26:58,1079,2883,4281,12,0.0123583935
2023-05-25 06:27:16.400000,1080,2894,4279,12,0.0123583935
2023-05-25 06:27:25,1081,2898,4276,12,0.0123583935
2023-05-25 06:27:29.400000,1082,2897,4274,12,0.0123583935
2023-05-25 06:27:40.800000,1083,2903,4272,12,0.0123583935
2023-05-25 06:27:48.400000,1084,2906,4270,12,0.0123583935
2023-05-25 06:27:53.200000,1085,2905,4268,12,0.0123583935
2023-05-25 06:30:45.200000,1086,3058,4266,12,0.0123583935
2023-05-25 06:30:50,1087,3057,4264,12,0.0123583935
2023-05-25 06:30:54.800000,1088,3056,4262,12,0.0123583935
2023-05-25 06:31:05,1089,3060,4261,12,0.0123583935
2023-05-25 06:31:09,1090,3059,4258,12,0.0123583935
2023-05-25 06:31:18,1091,3062,4257,12,0.0123583935
2023-05-25 06:31:22.400000,1092,3061,4255,12,0.0123583935
2023-05-25 06:31:26.600000,1093,3060,4253,12,0.0123583935
2023-05-25 06:31:31,1094,3059,4251,12,0.0123583935
2023-05-25 06:31:43.600000,1095,3065,4249,12,0.0123583935
2023-05-25 06:31:48,1096,3064,4247,12,0.0123583935
2023-05-25 06:31:52,1097,3063,4245,12,0.0123583935
2023-05-25 06:32:02,1098,3065,4244,12,0.0123583935
2023-05-25 06:32:10,1099,3068,4242,12,0.0123583935
2023-05-25 06:32:18,1100,3071,4240,12,0.0123583935
2023-05-25 06:32:22.200000,1101,3069,4238,12,0.0123583935
2023-05-25 06:32:26.800000,1102,3068,4236,12,0.0123583935
2023-05-25 06:32:31.400000,1103,3068,4234,12,0.0123583935
2023-05-25 06:32:34.800000,1104,3066,4231,12,0.0123583935
2023-05-25 06:32:39,1105,3065,4229,12,0.0123583935
2023-05-25 06:32:42.800000,1106,3064,4227,12,0.0123583935
2023-05-25 06:32:46.800000,1107,3063,4224,12,0.0123583935
2023-05-25 06:32:51,1108,3062,4222,12,0.0123583935
2023-05-25 06:32:55,1109,3061,4220,12,0.0123583935
2023-05-25 06:32:59.800000,1110,3060,4219,12,0.0123583935
2023-05-25 06:33:09,1111,3059,4221,12,0.0123583935
2023-05-25 06:33:17.600000,1112,3057,4223,12,0.0123583935
2023-05-25 06:33:23.800000,1113,3057,4222,12,0.0123583935
2023-05-25 06:33:31.600000,1114,3060,4220,12,0.0123583935
2023-05-25 06:33:40.600000,1115,3063,4218,12,0.0123583935
2023-05-25 06:33:44.600000,1116,3062,4216,12,0.0123583935
2023-05-25 06:33:53.600000,1117,3064,4214,12,0.0123583935
2023-05-25 06:33:59.400000,1118,3063,4214,12,0.0123583935
2023-05-25 06:34:04.400000,1119,3062,4212,12,0.0123583935
2023-05-25 06:34:13.800000,1120,3064,4211,12,0.0123583935
2023-05-25 06:34:17.800000,1121,3063,4209,12,0.0123583935
2023-05-25 06:34:21.800000,1122,3062,4207,12,0.0123583935
2023-05-25 06:34:25.800000,1123,3061,4205,12,0.0123583935
2023-05-25 06:34:33,1124,3060,4206,12,0.0123583935
2023-05-25 06:34:38,1125,3059,4204,12,0.0123583935
2023-05-25 06:34:42.400000,1126,3058,4203,12,0.0123583935
2023-05-25 06:34:46.400000,1127,3056,4201,12,0.0123583935
2023-05-25 06:34:50.400000,1128,3055,4198,12,0.0123583935
2023-05-25 06:34:54.400000,1129,3054,4196,12,0.0123583935
2023-05-25 06:34:58.400000,1130,3053,4194,12,0.0123583935
2023-05-25 06:35:02.400000,1131,3052,4192,12,0.0123583935
2023-05-25 06:35:06.600000,1132,3051,4190,12,0.0123583935
2023-05-25 06:35:10.600000,1133,3050,4188,12,0.0123583935
2023-05-25 06:35:14.600000,1134,3049,4186,12,0.0123583935
2023-05-25 06:35:31,1135,3048,4195,12,0.0123583935
2023-05-25 06:35:42.800000,1136,3053,4193,12,0.0123583935
2023-05-25 06:35:46.600000,1137,3052,4191,12,0.0123583935
2023-05-25 06:35:50.600000,1138,3051,4188,12,0.0123583935
2023-05-25 06:35:55,1139,3050,4187,12,0.0123583935
2023-05-25 06:35:58.800000,1140,3049,4184,12,0.0123583935
2023-05-25 06:36:03,1141,3048,4182,13,0.011393514
2023-05-25 06:36:07,1142,3047,4180,13,0.011393514
2023-05-25 06:36:18.800000,1143,3052,4178,13,0.011393514
2023-05-25 06:36:22.800000,1144,3051,4176,13,0.011393514
2023-05-25 06:36:27.400000,1145,3050,4175,13,0.011393514
2023-05-25 06:36:31.400000,1146,3049,4172,13,0.011393514
2023-05-25 06:36:36,1147,3049,4171,13,0.011393514
2023-05-25 06:36:39.800000,1148,3047,4168,13,0.011393514
2023-05-25 06:36:48.200000,1149,3050,4166,13,0.011393514
2023-05-25 06:36:57.200000,1150,3053,4165,13,0.011393514
2023-05-25 06:37:01.400000,1151,3052,4163,13,0.011393514
2023-05-25 06:37:05.400000,1152,3051,4161,13,0.011393514
2023-05-25 06:37:09.800000,1153,3050,4159,13,0.011393514
2023-05-25 06:37:13.800000,1154,3049,4157,13,0.011393514
2023-05-25 06:37:21.200000,1155,3047,4158,13,0.011393514
2023-05-25 06:37:25.200000,1156,3046,4156,13,0.011393514
2023-05-25 06:37:29.400000,1157,3045,4154,13,0.011393514
2023-05-25 06:37:33.400000,1158,3044,4152,13,0.011393514
2023-05-25 06:37:37.600000,1159,3043,4150,13,0.011393514
2023-05-25 06:37:41.600000,1160,3042,4148,13,0.011393514
2023-05-25 06:37:45.800000,1161,3041,4146,13,0.011393514
2023-05-25 06:37:50.200000,1162,3040,4145,13,0.011393514
2023-05-25 06:37:58.800000,1163,3043,4143,13,0.011393514
2023-05-25 06:38:36.600000,1164,3071,4140,13,0.011393514
2023-05-25 06:39:32.600000,1165,3115,4138,13,0.011393514
2023-05-25 06:39:40.600000,1166,3117,4136,13,0.011393514
2023-05-25 06:41:23,1167,3200,4134,13,0.011393514
2023-05-25 06:41:39.800000,1168,3210,4132,13,0.011393514
2023-05-25 06:42:00.800000,1169,3223,4130,13,0.011393514
2023-05-25 06:42:04.800000,1170,3222,4128,13,0.011393514
2023-05-25 06:42:13.800000,1171,3225,4126,13,0.011393514
2023-05-25 06:42:17.400000,1172,3224,4124,13,0.011393514
2023-05-25 06:42:28,1173,3226,4124,13,0.011393514
2023-05-25 06:42:32.200000,1174,3225,4122,13,0.011393514
2023-05-25 06:42:36.600000,1175,3224,4121,13,0.011393514
2023-05-25 06:42:40.600000,1176,3222,4119,13,0.011393514
2023-05-25 06:42:44.600000,1177,3221,4117,13,0.011393514
2023-05-25 06:42:49.400000,1178,3220,4115,13,0.011393514
2023-05-25 06:42:53.200000,1179,3219,4113,13,0.011393514
2023-05-25 06:42:58,1180,3218,4111,13,0.011393514
2023-05-25 06:43:10.200000,1181,3224,4109,13,0.011393514
2023-05-25 06:43:14.200000,1182,3223,4107,13,0.011393514
2023-05-25 06:43:18.200000,1183,3222,4105,13,0.011393514
2023-05-25 06:43:22.200000,1184,3220,4103,13,0.011393514
2023-05-25 06:43:26.200000,1185,3219,4102,13,0.011393514
2023-05-25 06:43:30.200000,1186,3218,4100,13,0.011393514
2023-05-25 06:43:34.200000,1187,3217,4098,13,0.011393514
2023-05-25 06:43:38.200000,1188,3216,4096,13,0.011393514
2023-05-25 06:43:46.400000,1189,3218,4094,13,0.011393514
2023-05-25 06:43:57,1190,3222,4092,13,0.011393514
2023-05-25 06:44:04,1191,3221,4092,13,0.011393514
2023-05-25 06:44:08.200000,1192,3220,4091,13,0.011393514
2023-05-25 06:44:17.600000,1193,3219,4093,13,0.011393514
2023-05-25 06:46:46,1194,3218,4212,13,0.011393514
2023-05-25 06:46:50,1195,3217,4210,13,0.011393514
2023-05-25 06:46:55.600000,1196,3215,4210,13,0.011393514
2023-05-25 06:46:59.800000,1197,3214,4208,13,0.011393514
2023-05-25 06:47:03.800000,1198,3213,4206,13,0.011393514
2023-05-25 06:47:08,1199,3212,4204,13,0.011393514
2023-05-25 06:47:12.600000,1200,3211,4202,13,0.011393514
2023-05-25 06:47:16.800000,1201,3209,4200,13,0.011393514
2023-05-25 06:47:20.800000,1202,3208,4199,13,0.011393514
2023-05-25 06:47:25,1203,3207,4197,13,0.011393514
2023-05-25 06:47:29.800000,1204,3206,4195,13,0.011393514
2023-05-25 06:47:33.800000,1205,3205,4193,13,0.011393514
2023-05-25 06:47:38.400000,1206,3204,4192,13,0.011393514
2023-05-25 06:47:48.600000,1207,3202,4195,13,0.011393514
2023-05-25 06:47:52.800000,1208,3201,4193,13,0.011393514
2023-05-25 06:47:57,1209,3200,4192,13,0.011393514
2023-05-25 06:48:01.200000,1210,3199,4190,13,0.011393514
2023-05-25 06:48:05,1211,3197,4188,13,0.011393514
2023-05-25 06:48:09.200000,1212,3196,4186,13,0.011393514
2023-05-25 06:48:13.200000,1213,3195,4184,13,0.011393514
2023-05-25 06:48:17.200000,1214,3194,4182,13,0.011393514
2023-05-25 06:48:21.400000,1215,3193,4180,13,0.011393514
2023-05-25 06:48:25.400000,1216,3191,4179,13,0.011393514
2023-05-25 06:48:29.600000,1217,3190,4177,13,0.011393514
2023-05-25 06:48:33.800000,1218,3189,4175,13,0.011393514
2023-05-25 06:48:38,1219,3188,4173,13,0.011393514
2023-05-25 06:48:42,1220,3187,4171,13,0.011393514
2023-05-25 06:48:46.400000,1221,3186,4170,13,0.011393514
2023-05-25 06:48:50.400000,1222,3185,4168,13,0.011393514
2023-05-25 06:48:54.600000,1223,3183,4166,13,0.011393514
2023-05-25 06:48:58.800000,1224,3182,4164,13,0.011393514
2023-05-25 06:49:03,1225,3181,4162,13,0.011393514
2023-05-25 06:49:07,1226,3180,4160,13,0.011393514
2023-05-25 06:49:13.600000,1227,3179,4161,13,0.011393514
2023-05-25 06:49:17.600000,1228,3178,4159,13,0.011393514
2023-05-25 06:49:21.600000,1229,3177,4157,13,0.011393514
2023-05-25 06:49:26.200000,1230,3176,4155,13,0.011393514
2023-05-25 06:49:30.400000,1231,3175,4153,13,0.011393514
2023-05-25 06:49:34.400000,1232,3173,4152,13,0.011393514
2023-05-25 06:49:38.600000,1233,3172,4150,13,0.011393514
2023-05-25 06:49:43.400000,1234,3171,4149,13,0.011393514
2023-05-25 06:49:48,1235,3170,4147,13,0.011393514
2023-05-25 06:49:52,1236,3169,4145,13,0.011393514
2023-05-25 06:49:56,1237,3168,4144,13,0.011393514
2023-05-25 06:50:05.400000,1238,3167,4146,13,0.011393514
2023-05-25 06:50:09.400000,1239,3166,4144,13,0.011393514
2023-05-25 06:50:15,1240,3165,4143,13,0.011393514
2023-05-25 06:50:21.200000,1241,3163,4143,13,0.011393514
2023-05-25 06:50:25.400000,1242,3162,4142,13,0.011393514
2023-05-25 06:50:29.400000,1243,3161,4140,14,0.011263073
2023-05-25 06:50:33.400000,1244,3160,4138,14,0.011263073
2023-05-25 06:50:38.400000,1245,3159,4137,14,0.011263073
2023-05-25 06:50:42.400000,1246,3158,4135,14,0.011263073
2023-05-25 06:50:46.200000,1247,3157,4133,14,0.011263073
2023-05-25 06:50:50.200000,1248,3155,4131,14,0.011263073
2023-05-25 06:50:54.400000,1249,3154,4130,14,0.011263073
2023-05-25 06:50:58.600000,1250,3153,4128,14,0.011263073
2023-05-25 06:51:02.600000,1251,3152,4126,14,0.011263073
2023-05-25 06:51:06.600000,1252,3151,4124,14,0.011263073
2023-05-25 06:51:10.600000,1253,3150,4122,14,0.011263073
2023-05-25 06:51:14.800000,1254,3149,4121,14,0.011263073
2023-05-25 06:51:19,1255,3148,4119,14,0.011263073
2023-05-25 06:51:23.200000,1256,3147,4117,14,0.011263073
2023-05-25 06:51:27.200000,1257,3146,4115,14,0.011263073
2023-05-25 06:51:31.400000,1258,3145,4114,14,0.011263073
2023-05-25 06:51:36.200000,1259,3144,4113,14,0.011263073
2023-05-25 06:51:41,1260,3143,4111,14,0.011263073
2023-05-25 06:51:45.200000,1261,3141,4110,14,0.011263073
2023-05-25 06:51:49.400000,1262,3140,4108,14,0.011263073
2023-05-25 06:51:53.600000,1263,3139,4106,14,0.011263073
2023-05-25 06:51:57.600000,1264,3138,4105,14,0.011263073
2023-05-25 06:52:02.600000,1265,3137,4104,14,0.011263073
2023-05-25 06:52:06.800000,1266,3136,4102,14,0.011263073
2023-05-25 06:52:11,1267,3135,4100,14,0.011263073
2023-05-25 06:52:15.600000,1268,3134,4099,14,0.011263073
2023-05-25 06:52:20.600000,1269,3133,4098,14,0.011263073
2023-05-25 06:52:24.600000,1270,3132,4096,14,0.011263073
2023-05-25 06:52:28.800000,1271,3131,4094,14,0.011263073
2023-05-25 06:52:33,1272,3130,4093,14,0.011263073
2023-05-25 06:52:37,1273,3129,4091,14,0.011263073
2023-05-25 06:52:41.200000,1274,3128,4089,14,0.011263073
2023-05-25 06:52:48,1275,3126,4090,14,0.011263073
2023-05-25 06:52:52,1276,3125,4088,14,0.011263073
2023-05-25 06:52:56,1277,3124,4086,14,0.011263073
2023-05-25 06:53:00.200000,1278,3123,4085,14,0.011263073
2023-05-25 06:53:04.800000,1279,3122,4083,14,0.011263073
2023-05-25 06:53:09.600000,1280,3121,4082,14,0.011263073
2023-05-25 06:53:13.600000,1281,3120,4080,14,0.011263073
2023-05-25 06:53:17.800000,1282,3119,4079,14,0.011263073
2023-05-25 06:53:22.800000,1283,3118,4078,14,0.011263073
2023-05-25 06:53:28.800000,1284,3117,4078,14,0.011263073
2023-05-25 06:53:32.800000,1285,3116,4076,14,0.011263073
2023-05-25 06:53:37,1286,3115,4074,14,0.011263073
2023-05-25 06:53:41.400000,1287,3114,4073,14,0.011263073
2023-05-25 06:53:45.400000,1288,3113,4071,14,0.011263073
2023-05-25 06:53:49.600000,1289,3112,4069,14,0.011263073
2023-05-25 06:53:54.600000,1290,3111,4068,14,0.011263073
2023-05-25 06:53:59.400000,1291,3110,4067,14,0.011263073
2023-05-25 06:54:03.600000,1292,3109,4066,14,0.011263073
2023-05-25 06:54:07.600000,1293,3108,4064,14,0.011263073
2023-05-25 06:54:11.800000,1294,3107,4062,14,0.011263073
2023-05-25 06:54:15.800000,1295,3106,4061,14,0.011263073
2023-05-25 06:54:20,1296,3105,4059,14,0.011263073
2023-05-25 06:54:24.200000,1297,3104,4058,14,0.011263073
2023-05-25 06:54:28.400000,1298,3103,4056,14,0.011263073
2023-05-25 06:54:32.400000,1299,3102,4054,14,0.011263073
2023-05-25 06:54:36.600000,1300,3101,4053,14,0.011263073
2023-05-25 06:54:40.800000,1301,3100,4051,14,0.011263073
2023-05-25 06:54:45,1302,3099,4049,14,0.011263073
2023-05-25 06:54:49.600000,1303,3098,4048,14,0.011263073
2023-05-25 06:54:53.800000,1304,3097,4046,14,0.011263073
2023-05-25 06:54:59.200000,1305,3096,4046,14,0.011263073
2023-05-25 06:55:03.200000,1306,3095,4044,14,0.011263073
2023-05-25 06:55:08,1307,3094,4043,14,0.011263073
2023-05-25 06:55:14.400000,1308,3093,4043,14,0.011263073
2023-05-25 06:55:18.600000,1309,3092,4042,14,0.011263073
2023-05-25 06:55:22.800000,1310,3091,4040,14,0.011263073
2023-05-25 06:55:26.800000,1311,3090,4038,14,0.011263073
2023-05-25 06:55:37.400000,1312,3089,4042,14,0.011263073
2023-05-25 06:55:41.400000,1313,3088,4040,14,0.011263073
2023-05-25 06:55:45.600000,1314,3087,4038,14,0.011263073
